task	best_threshold	prior	log2(auprc/prior)
MONDO:0015756	0.1093703463083418	0.04897959183673469	4.119582075032691
MONDO:0044137	0.0275255702259714	0.006793478260869565	7.1167449635831375
MONDO:0021681	0.0374562138815526	0.013605442176870748	6.015195644738627
MONDO:0005763	0.0978464351937864	0.010899182561307902	5.8471447727785
MONDO:0005169	0.0176748535345503	0.004081632653061225	7.046820856752993
MONDO:0020049	0.0375084564192554	0.012228260869565218	5.979350328373374
MONDO:0018078	0.0186332472232393	0.012295081967213115	5.464128841590299
MONDO:0005374	0.1572149714834325	0.04625850340136054	4.200992648626266
MONDO:0004952	0.0107984581526392	0.004087193460490463	6.197708157955851
MONDO:0024878	0.0144755612279416	0.00546448087431694	6.111754282788143
MONDO:0002050	0.3019985078218379	0.010869565217391304	5.743754355757041
MONDO:0024477	0.0557452398539784	0.031292517006802724	4.668830185512639
MONDO:0002120	0.0306888008495008	0.004098360655737705	6.8848010533960275
MONDO:0021545	0.0098050922889786	0.005434782608695652	6.197333723736025
MONDO:0001056	0.0450291228717752	0.008185538881309686	6.932706887412656
MONDO:0005180	0.0851722592205219	0.029891304347826088	4.952064554648915
MONDO:0021074	0.0342853730852532	0.004076086956521739	6.647946926157917
MONDO:0021227	0.0062332361950132	0.004081632653061225	7.93663793900257
MONDO:0002039	0.1493209362090113	0.057065217391304345	3.831327380175798
MONDO:0016680	0.1360558811169077	0.027548209366391185	5.056093610882174
MONDO:0005872	0.1183358303784116	0.05320600272851296	3.897142396316889
MONDO:0000591	0.0336098365770102	0.010884353741496598	5.49205273083407
MONDO:0005086	0.0174000441803772	0.009575923392612859	6.422513329783812
MONDO:0003778	0.0108366678472071	0.008152173913043478	6.504216971035152
MONDO:0005075	0.045521722612721	0.004103967168262654	7.928765095231281
MONDO:0021066	0.0960969592637673	0.017663043478260868	5.70940481192686
MONDO:0001627	0.1105753275589473	0.036684782608695655	4.638603351491829
MONDO:0020590	0.1737164801503399	0.006811989100817439	6.666221602189745
MONDO:0021167	0.0087151629935555	0.004076086956521739	7.431639466615974
MONDO:0017128	0.0304738768239657	0.004076086956521739	7.049630767724601
MONDO:0020753	0.0242081704825286	0.004087193460490463	7.934673752122056
MONDO:0006512	0.0351689518227576	0.007112375533428165	6.80663830371257
MONDO:0100342	0.1666005650934832	0.03956343792633015	4.540872573159165
MONDO:0005172	0.1555819387102293	0.07880434782608696	3.296744911211695
MONDO:0000429	0.0396548697981732	0.019021739130434784	3.967195763938388
MONDO:0000270	0.2932678727690709	0.058423913043478264	3.948390947095719
MONDO:0024879	0.0144032721345644	0.00546448087431694	6.154049551752223
MONDO:0024582	0.0601647681548445	0.02309782608695652	5.254012314391255
MONDO:0006054	0.1131411358474898	0.04483695652173913	4.26576964484739
MONDO:0005812	0.016627690146218	0.006811989100817439	7.148798557474904
MONDO:0021095	0.0851760799598098	0.029891304347826088	4.952064554648915
MONDO:0016139	0.0146618271091818	0.004076086956521739	7.194939208595643
MONDO:0021211	0.0382692973547948	0.017663043478260868	5.421217701396712
MONDO:0024654	0.0050221793701247	0.004076086956521739	7.938599455335857
MONDO:0020127	0.0116978231966296	0.004081632653061225	7.387299348012136
MONDO:0600023	0.0080991902250236	0.004076086956521739	6.57324155857953
MONDO:0024575	0.0151726187967386	0.004076086956521739	7.938599455335857
MONDO:0021223	0.2033325133462492	0.10326086956521739	3.0649767761683178
MONDO:0000430	0.0129296067772566	0.004087193460490463	7.8091428700381975
MONDO:0016708	0.1107387768146294	0.042119565217391304	4.471878440671485
MONDO:0000569	0.0208026633729588	0.005442176870748299	6.999647736528371
MONDO:0007959	0.0134893834965516	0.006793478260869565	7.049630767724601
MONDO:0043905	0.014159785091248	0.004081632653061225	7.811107056918711
MONDO:0005401	0.0525808740853655	0.010869565217391304	5.863088783251406
MONDO:0020128	0.1972337703641397	0.02312925170068027	5.171955020956453
MONDO:0004989	0.0674904187620305	0.028288543140028287	5.045078175088117
MONDO:0005010	0.0161411904237088	0.004081632653061225	7.93663793900257
MONDO:0005155	0.0145805797398453	0.004081632653061225	6.57910638059789
MONDO:0004821	0.0063589688950564	0.004076086956521739	7.813068573251997
MONDO:0005133	0.0078907366362187	0.004076086956521739	7.938599455335857
MONDO:0005814	0.3354529967124246	0.040927694406548434	4.248822951463313
MONDO:0002032	0.0097469148899576	0.004166666666666667	6.369233809665719
MONDO:0021698	0.0075052470272861	0.004076086956521739	7.938599455335857
MONDO:0006025	0.0182207281029796	0.010869565217391304	6.14317059958506
MONDO:0005062	0.1703272657803086	0.06938775510204082	3.779150003993422
MONDO:0005044	0.0120350699646742	0.006802721088435374	7.150762744355418
MONDO:0000589	0.0821433750449448	0.012244897959183673	6.335555772918138
MONDO:0100118	0.2808326708112196	0.01358695652173913	5.629999129117645
MONDO:0002494	0.017339537074731	0.005434782608695652	7.111135670234707
MONDO:0002514	0.0733540650980595	0.03125	4.736789844795154
MONDO:0018876	0.0751352946665166	0.005457025920873124	7.517669388133812
MONDO:0005853	0.0140412567958447	0.005457025920873124	7.0286313074111915
MONDO:0005105	0.0877730051993278	0.036684782608695655	4.633917757236707
MONDO:0005096	0.1915764213408214	0.02185792349726776	5.23700179687199
MONDO:0024276	0.2618400150586928	0.10612244897959183	2.8400091584783644
MONDO:0005495	0.0218283856135653	0.005442176870748299	6.6596643422109025
MONDO:0002562	0.0918273257292182	0.01904761904761905	5.551581050952322
MONDO:0024417	0.0293468209539616	0.005434782608695652	6.531381460516313
MONDO:0009453	0.010836650470849	0.008152173913043478	6.504216971035152
MONDO:0024331	0.0571599276606195	0.02074688796680498	5.019441662827456
MONDO:0005178	0.0368947423104504	0.004076086956521739	7.938599455335857
MONDO:0005558	0.0280627794274882	0.0163265306122449	5.5817464900030425
MONDO:0005395	0.0793143299992437	0.019021739130434784	5.634956713476244
MONDO:0018906	0.0126015241416054	0.004092769440654843	6.807176005328797
MONDO:0005231	0.0169168022527453	0.005449591280653951	7.29222575674014
MONDO:0043424	0.0522177514398655	0.006802721088435374	6.717324910598094
MONDO:0021581	0.1862497459099722	0.057065217391304345	3.7876206971750457
MONDO:0021259	0.0383870607473307	0.02309782608695652	5.1713945842416695
MONDO:0021354	0.0106940213870993	0.005434782608695652	6.550017660515523
MONDO:0016695	0.0124748411817645	0.004132231404958678	7.6558288314408
MONDO:0005385	0.0997882805395892	0.02857142857142857	4.633239616353461
MONDO:0002428	0.0075409267439744	0.004081632653061225	7.439138279531753
MONDO:0004948	0.0399724980280499	0.010973936899862825	6.438691906265454
MONDO:0004976	0.0955657271970632	0.01904761904761905	5.435469972532395
MONDO:0017345	0.0068588202819548	0.004076086956521739	6.92247978997258
MONDO:0015514	0.0051439635367239	0.004081632653061225	7.377827726137383
MONDO:0005045	0.0242966312239769	0.004081632653061225	7.354616713593536
MONDO:0021100	0.1098845277275842	0.06521739130434782	3.9208081915572586
MONDO:0005184	0.0407937365664497	0.0054869684499314125	7.346276272044058
MONDO:0001416	0.0515858750681219	0.021828103683492497	5.319024343467417
MONDO:0002406	0.0884155510368629	0.014945652173913044	5.9286291665809285
MONDO:0018531	0.0837382445327434	0.028727770177838577	4.739225105084587
MONDO:0016756	0.0040011517527709	0.004076086956521739	7.73214857786843
MONDO:0002280	0.0071122963888016	0.005434782608695652	7.111135670234707
MONDO:0011429	0.0479368111488178	0.004076086956521739	7.403105630879001
MONDO:0002259	0.0407746414581875	0.01904761904761905	5.584321957691991
MONDO:0004992	0.5122898309942207	0.40625	1.2506207790912538
MONDO:0004643	0.1478314992121022	0.04514363885088919	4.29210673024673
MONDO:0010726	0.0214859055016088	0.004076086956521739	7.453172628165615
MONDO:0018364	0.0810512339375467	0.00823045267489712	6.863411958941637
MONDO:0002267	0.1134959247475398	0.005442176870748299	7.44759985827995
MONDO:0021148	0.0737524530702744	0.024456521739130436	5.167143280464683
MONDO:0005494	0.0253927514869202	0.004267425320056899	6.699269476034781
MONDO:0004994	0.0542901129079228	0.010884353741496598	5.308801558225541
MONDO:0002691	0.0715896261649289	0.031420765027322405	4.78284482835137
MONDO:0004095	0.1047898244421492	0.04632152588555858	4.102471389272246
MONDO:0003540	0.0205120781006925	0.00684931506849315	6.203953102144889
MONDO:0005372	0.0053956475090204	0.005434782608695652	7.111135670234707
